"customer_id";"campaign_id";"age";"gender";"region";"campaign_type";"engagement_score";"purchase_made";"campaign_start_date";"campaign_end_date";"marketing_channel";"campaign_duration";"engagement_level";"campaign_result";"age_group"
"CUST1874";"CAMP115";31;"Other";"West";"Influencer";1.49;0;"2024-12-21";"2025-02-19";"Facebook";0;"";"";""
"CUST1875";"CAMP104";65;"Male";"West";"Email";4.71;0;"2024-05-21";"2025-03-29";"Instagram";0;"";"";""
"CUST1876";"CAMP189";59;"Male";"North";"Social Media";6.33;1;"2024-11-06";"2025-04-08";"YouTube";0;"";"";""
"CUST1877";"CAMP112";47;"Other";"South";"Influencer";0.64;0;"2024-06-08";"2024-07-27";"Facebook";0;"";"";""
"CUST1878";"CAMP163";56;"Other";"South";"Email";8.04;1;"2024-10-07";"2025-01-15";"Google Ads";0;"";"";""
"CUST1879";"CAMP194";61;"Female";"East";"Email";9.76;0;"2025-01-12";"2025-04-29";"Google Ads";0;"";"";""
"CUST1880";"CAMP127";20;"Other";"South";"TV";0.63;1;"2025-04-26";"2025-05-01";"Instagram";0;"";"";""
"CUST1881";"CAMP196";44;"Male";"East";"Influencer";1.65;0;"2024-05-22";"2024-08-25";"Email";0;"";"";""
"CUST1882";"CAMP105";26;"Male";"West";"Social Media";0.16;1;"2025-04-08";"2025-04-11";"Facebook";0;"";"";""
"CUST1883";"CAMP100";18;"Male";"North";"Influencer";8.87;1;"2025-03-05";"2025-04-06";"Radio";0;"";"";""
"CUST1884";"CAMP198";48;"Other";"South";"Social Media";1.43;1;"2024-06-15";"2024-06-23";"Email";0;"";"";""
"CUST1885";"CAMP157";44;"Male";"South";"Influencer";6.92;0;"2025-01-26";"2025-03-18";"Radio";0;"";"";""
"CUST1886";"CAMP163";57;"Male";"East";"TV";4.19;0;"2024-05-15";"2025-03-28";"Instagram";0;"";"";""
"CUST1887";"CAMP115";51;"Male";"East";"Influencer";5.08;1;"2024-11-07";"2024-11-21";"YouTube";0;"";"";""
"CUST1888";"CAMP180";60;"Male";"East";"Email";1.94;0;"2024-07-25";"2024-08-22";"Radio";0;"";"";""
"CUST1889";"CAMP160";49;"Male";"South";"Email";0.54;1;"2024-08-07";"2024-09-29";"Google Ads";0;"";"";""
"CUST1890";"CAMP126";45;"Female";"East";"Influencer";8.05;1;"2025-02-08";"2025-03-30";"Facebook";0;"";"";""
"CUST1891";"CAMP113";65;"Male";"South";"Social Media";7.85;1;"2024-08-18";"2024-10-01";"Email";0;"";"";""
"CUST1892";"CAMP114";22;"Male";"West";"Influencer";5.8;1;"2025-02-25";"2025-04-17";"Instagram";0;"";"";""
"CUST1893";"CAMP195";61;"Female";"South";"Email";3.26;0;"2025-03-27";"2025-04-30";"Instagram";0;"";"";""
"CUST1894";"CAMP194";44;"Male";"West";"Social Media";0.74;1;"2024-09-01";"2024-12-21";"Facebook";0;"";"";""
"CUST1895";"CAMP155";27;"Male";"West";"Social Media";3.87;0;"2025-05-10";"2025-05-11";"TV";0;"";"";""
"CUST1896";"CAMP192";30;"Other";"East";"TV";2.02;0;"2024-06-01";"2024-11-26";"Facebook";0;"";"";""
"CUST1897";"CAMP188";54;"Male";"East";"Social Media";1.11;1;"2025-05-01";"2025-05-02";"TV";0;"";"";""
"CUST1898";"CAMP153";28;"Female";"South";"TV";6.04;0;"2025-04-07";"2025-04-11";"Email";0;"";"";""
"CUST1899";"CAMP170";32;"Male";"West";"Influencer";4.89;0;"2024-11-28";"2025-05-11";"Email";0;"";"";""
"CUST1900";"CAMP160";47;"Female";"North";"Radio";7.36;0;"2025-04-05";"2025-05-06";"Instagram";0;"";"";""
"CUST1901";"CAMP141";45;"Other";"South";"Influencer";9.46;0;"2024-12-01";"2025-04-16";"TV";0;"";"";""
"CUST1902";"CAMP105";20;"Female";"North";"Radio";5.31;1;"2024-09-08";"2025-03-02";"YouTube";0;"";"";""
"CUST1903";"CAMP189";24;"Female";"West";"Social Media";0.83;0;"2025-02-06";"2025-02-09";"Radio";0;"";"";""
"CUST1904";"CAMP193";44;"Male";"South";"TV";2.96;0;"2025-02-22";"2025-04-14";"Facebook";0;"";"";""
"CUST1905";"CAMP161";60;"Female";"South";"Radio";8.58;0;"2025-03-29";"2025-04-23";"TV";0;"";"";""
"CUST1906";"CAMP159";26;"Other";"West";"Social Media";7.9;1;"2024-12-16";"2025-01-31";"Radio";0;"";"";""
"CUST1907";"CAMP159";63;"Other";"North";"Email";3.85;1;"2024-06-05";"2024-10-19";"Email";0;"";"";""
"CUST1908";"CAMP104";36;"Female";"East";"Influencer";5.42;0;"2024-08-02";"2024-08-04";"YouTube";0;"";"";""
"CUST1909";"CAMP187";23;"Other";"East";"Email";5.15;1;"2025-02-22";"2025-02-25";"Facebook";0;"";"";""
"CUST1910";"CAMP114";42;"Female";"West";"Influencer";0.41;1;"2024-06-16";"2024-08-09";"Instagram";0;"";"";""
"CUST1911";"CAMP182";53;"Other";"North";"Influencer";7.09;0;"2024-08-19";"2024-11-19";"Instagram";0;"";"";""
"CUST1912";"CAMP142";33;"Other";"North";"Radio";7.37;0;"2025-05-02";"2025-05-02";"YouTube";0;"";"";""
"CUST1913";"CAMP195";32;"Female";"East";"TV";5.04;1;"2024-11-28";"2025-03-12";"Google Ads";0;"";"";""
"CUST1914";"CAMP106";22;"Female";"East";"Radio";4.86;0;"2024-09-27";"2024-12-05";"TV";0;"";"";""
"CUST1915";"CAMP190";52;"Other";"East";"Radio";6.21;0;"2025-04-22";"2025-05-11";"Instagram";0;"";"";""
"CUST1916";"CAMP158";23;"Male";"West";"Social Media";2.88;0;"2025-04-28";"2025-05-10";"Facebook";0;"";"";""
"CUST1917";"CAMP121";35;"Male";"South";"Radio";1.5;0;"2024-06-21";"2024-07-25";"Email";0;"";"";""
"CUST1918";"CAMP180";19;"Female";"West";"Influencer";9.32;1;"2025-04-12";"2025-04-20";"Google Ads";0;"";"";""
"CUST1919";"CAMP153";46;"Other";"North";"TV";1.89;0;"2024-05-18";"2025-01-15";"YouTube";0;"";"";""
"CUST1920";"CAMP129";51;"Other";"East";"Radio";5.79;1;"2024-09-01";"2024-12-22";"TV";0;"";"";""
"CUST1921";"CAMP175";60;"Other";"West";"Radio";3.04;0;"2024-07-02";"2025-05-11";"YouTube";0;"";"";""
"CUST1922";"CAMP139";28;"Female";"South";"Radio";3.72;1;"2024-08-20";"2024-12-29";"YouTube";0;"";"";""
"CUST1923";"CAMP106";27;"Female";"East";"Radio";9.56;0;"2024-08-18";"2024-12-25";"Radio";0;"";"";""
"CUST1924";"CAMP168";36;"Male";"South";"Social Media";1.61;0;"2024-06-12";"2024-07-13";"Facebook";0;"";"";""
"CUST1925";"CAMP140";54;"Male";"West";"TV";3.7;0;"2024-05-29";"2024-06-09";"Email";0;"";"";""
"CUST1926";"CAMP190";20;"Other";"East";"TV";1.48;1;"2024-10-02";"2024-11-14";"Email";0;"";"";""
"CUST1927";"CAMP120";52;"Female";"North";"Email";4.05;1;"2024-08-26";"2024-12-30";"YouTube";0;"";"";""
"CUST1928";"CAMP118";47;"Female";"South";"Email";9.7;1;"2024-09-09";"2025-01-29";"Radio";0;"";"";""
"CUST1929";"CAMP190";36;"Female";"East";"Influencer";6.67;1;"2024-10-20";"2025-03-28";"Google Ads";0;"";"";""
"CUST1930";"CAMP188";25;"Other";"West";"Email";1.39;0;"2024-10-01";"2025-02-22";"Google Ads";0;"";"";""
"CUST1931";"CAMP103";43;"Other";"South";"Radio";3.57;1;"2024-05-30";"2024-07-07";"Facebook";0;"";"";""
"CUST1932";"CAMP177";59;"Male";"South";"TV";1.96;0;"2024-06-19";"2024-10-28";"Email";0;"";"";""
"CUST1933";"CAMP157";61;"Other";"North";"Influencer";3.94;1;"2024-12-29";"2025-03-04";"Google Ads";0;"";"";""
"CUST1934";"CAMP177";56;"Other";"North";"TV";3.98;1;"2024-12-17";"2025-02-15";"Google Ads";0;"";"";""
"CUST1935";"CAMP149";41;"Male";"East";"TV";3.51;1;"2024-05-17";"2025-02-10";"YouTube";0;"";"";""
"CUST1936";"CAMP171";23;"Male";"West";"Radio";8.04;1;"2025-03-08";"2025-04-16";"Instagram";0;"";"";""
"CUST1937";"CAMP193";45;"Other";"West";"Social Media";8.36;0;"2025-03-29";"2025-05-06";"Instagram";0;"";"";""
"CUST1938";"CAMP126";37;"Female";"East";"Email";9.33;1;"2024-10-08";"2025-04-03";"Facebook";0;"";"";""
"CUST1939";"CAMP100";44;"Other";"East";"Radio";1.75;1;"2024-06-28";"2025-01-14";"Radio";0;"";"";""
"CUST1940";"CAMP172";26;"Male";"South";"Radio";2.89;1;"2025-03-10";"2025-04-15";"Facebook";0;"";"";""
"CUST1941";"CAMP138";55;"Female";"West";"Influencer";7.4;0;"2024-10-20";"2025-01-24";"Facebook";0;"";"";""
"CUST1942";"CAMP100";27;"Female";"East";"Radio";1.24;1;"2025-05-02";"2025-05-08";"TV";0;"";"";""
"CUST1943";"CAMP122";49;"Other";"South";"Email";1.19;1;"2024-06-22";"2024-12-24";"TV";0;"";"";""
"CUST1944";"CAMP108";56;"Other";"East";"Influencer";4.8;1;"2025-01-26";"2025-04-01";"YouTube";0;"";"";""
"CUST1945";"CAMP133";58;"Other";"West";"Email";3.73;0;"2024-12-16";"2025-04-03";"YouTube";0;"";"";""
"CUST1946";"CAMP133";28;"Other";"North";"Social Media";3.2;0;"2024-08-14";"2025-04-26";"Google Ads";0;"";"";""
"CUST1947";"CAMP120";21;"Female";"East";"Radio";6.36;1;"2024-12-27";"2025-01-06";"Facebook";0;"";"";""
"CUST1948";"CAMP137";36;"Other";"North";"Influencer";1.94;0;"2024-09-30";"2025-02-25";"YouTube";0;"";"";""
"CUST1949";"CAMP112";56;"Male";"East";"TV";8.27;1;"2024-08-03";"2025-03-05";"Google Ads";0;"";"";""
"CUST1950";"CAMP187";62;"Other";"East";"Email";5.34;1;"2024-07-11";"2024-08-18";"YouTube";0;"";"";""
"CUST1951";"CAMP118";18;"Male";"East";"TV";7.79;1;"2024-06-23";"2024-10-27";"Google Ads";0;"";"";""
"CUST1952";"CAMP120";24;"Male";"South";"Influencer";2.21;0;"2024-05-20";"2024-09-26";"YouTube";0;"";"";""
"CUST1953";"CAMP171";57;"Other";"North";"Radio";4.6;0;"2024-05-15";"2024-11-21";"Facebook";0;"";"";""
"CUST1954";"CAMP116";19;"Female";"East";"TV";6.91;0;"2024-10-11";"2025-01-08";"YouTube";0;"";"";""
"CUST1955";"CAMP156";56;"Other";"East";"Social Media";7.1;0;"2024-08-14";"2024-11-10";"Radio";0;"";"";""
"CUST1956";"CAMP115";32;"Male";"South";"Social Media";3.07;0;"2025-03-04";"2025-04-28";"Instagram";0;"";"";""
"CUST1957";"CAMP110";45;"Other";"North";"Email";0.19;1;"2024-09-11";"2024-11-07";"YouTube";0;"";"";""
"CUST1958";"CAMP155";20;"Male";"North";"Email";7.93;0;"2025-05-08";"2025-05-11";"TV";0;"";"";""
"CUST1959";"CAMP115";34;"Male";"North";"TV";6.68;0;"2024-09-29";"2024-10-05";"YouTube";0;"";"";""
"CUST1960";"CAMP115";56;"Male";"South";"Social Media";6.71;0;"2024-08-15";"2024-09-22";"Facebook";0;"";"";""
"CUST1961";"CAMP118";65;"Female";"East";"TV";1.61;0;"2025-03-03";"2025-04-07";"Email";0;"";"";""
"CUST1962";"CAMP172";22;"Male";"North";"Influencer";2.17;0;"2024-09-26";"2024-12-25";"Google Ads";0;"";"";""
"CUST1963";"CAMP121";52;"Male";"North";"Social Media";9.2;1;"2025-05-08";"2025-05-12";"Google Ads";0;"";"";""
"CUST1964";"CAMP189";55;"Male";"West";"Email";1.81;1;"2024-11-20";"2025-04-11";"TV";0;"";"";""
"CUST1965";"CAMP154";31;"Other";"South";"Radio";1.13;1;"2025-02-11";"2025-03-05";"Facebook";0;"";"";""
"CUST1966";"CAMP159";25;"Other";"South";"Radio";7.62;1;"2025-02-09";"2025-03-12";"Email";0;"";"";""
"CUST1967";"CAMP192";20;"Male";"East";"Radio";1.16;1;"2024-07-02";"2024-07-31";"TV";0;"";"";""
"CUST1968";"CAMP176";65;"Female";"West";"Social Media";5.54;1;"2024-09-17";"2024-11-06";"YouTube";0;"";"";""
"CUST1969";"CAMP154";30;"Male";"West";"TV";1.79;1;"2024-07-12";"2025-02-21";"Radio";0;"";"";""
"CUST1970";"CAMP113";43;"Female";"North";"Email";1.43;1;"2024-10-23";"2025-02-09";"Radio";0;"";"";""
"CUST1971";"CAMP175";24;"Other";"South";"Email";3.64;0;"2025-04-30";"2025-05-09";"Google Ads";0;"";"";""
"CUST1972";"CAMP125";56;"Female";"North";"Social Media";8.38;1;"2024-12-06";"2025-03-18";"Google Ads";0;"";"";""
"CUST1973";"CAMP197";63;"Other";"East";"Radio";3.56;1;"2024-11-26";"2024-12-17";"TV";0;"";"";""
"CUST1974";"CAMP165";35;"Male";"West";"Email";1.22;1;"2025-03-11";"2025-04-27";"TV";0;"";"";""
"CUST1975";"CAMP129";58;"Male";"North";"Email";7.38;0;"2024-12-11";"2024-12-28";"TV";0;"";"";""
"CUST1976";"CAMP186";19;"Male";"West";"Influencer";6.79;0;"2024-05-28";"2025-03-16";"Google Ads";0;"";"";""
"CUST1977";"CAMP179";57;"Male";"North";"Influencer";7.68;1;"2024-12-15";"2025-05-08";"Instagram";0;"";"";""
"CUST1978";"CAMP137";60;"Female";"West";"Influencer";2.62;1;"2024-09-26";"2024-10-02";"YouTube";0;"";"";""
"CUST1979";"CAMP169";52;"Male";"North";"Radio";8.8;0;"2024-10-01";"2025-03-08";"TV";0;"";"";""
"CUST1980";"CAMP157";38;"Female";"West";"Radio";0.36;0;"2024-11-16";"2024-11-29";"Email";0;"";"";""
"CUST1981";"CAMP184";37;"Other";"South";"Radio";4.31;1;"2025-01-07";"2025-02-16";"Radio";0;"";"";""
"CUST1982";"CAMP149";49;"Male";"West";"Influencer";6.85;1;"2024-07-26";"2024-10-25";"TV";0;"";"";""
"CUST1983";"CAMP171";28;"Other";"North";"Radio";2.63;1;"2025-02-01";"2025-05-07";"Email";0;"";"";""
"CUST1984";"CAMP186";40;"Female";"East";"Email";0.28;0;"2024-12-13";"2025-03-20";"Instagram";0;"";"";""
"CUST1985";"CAMP146";40;"Other";"North";"TV";3.81;1;"2024-08-06";"2025-01-06";"Google Ads";0;"";"";""
"CUST1986";"CAMP145";44;"Female";"North";"Social Media";2.48;1;"2024-08-17";"2024-09-26";"Email";0;"";"";""
"CUST1987";"CAMP110";62;"Male";"East";"Email";3.38;0;"2024-05-29";"2024-06-06";"Email";0;"";"";""
"CUST1988";"CAMP141";20;"Female";"West";"Influencer";5.15;1;"2024-12-17";"2025-04-07";"Google Ads";0;"";"";""
"CUST1989";"CAMP102";62;"Female";"North";"TV";3.78;1;"2025-04-29";"2025-05-10";"Google Ads";0;"";"";""
"CUST1990";"CAMP173";24;"Female";"North";"Social Media";3.36;1;"2025-01-31";"2025-04-13";"Instagram";0;"";"";""
"CUST1991";"CAMP178";37;"Female";"West";"Social Media";4.97;0;"2024-10-05";"2024-11-20";"YouTube";0;"";"";""
"CUST1992";"CAMP168";31;"Female";"East";"Email";2.97;1;"2025-03-04";"2025-03-24";"YouTube";0;"";"";""
"CUST1993";"CAMP128";57;"Other";"North";"Influencer";0.95;1;"2024-08-31";"2025-04-19";"Google Ads";0;"";"";""
"CUST1994";"CAMP108";54;"Other";"West";"Radio";2.1;0;"2024-06-24";"2025-02-03";"Radio";0;"";"";""
"CUST1995";"CAMP138";50;"Female";"West";"Influencer";3.13;1;"2024-08-21";"2025-03-20";"TV";0;"";"";""
"CUST1996";"CAMP132";57;"Other";"West";"Influencer";1.81;0;"2025-01-22";"2025-03-25";"Radio";0;"";"";""
"CUST1997";"CAMP190";51;"Male";"West";"Social Media";6.61;1;"2024-06-14";"2025-01-18";"Google Ads";0;"";"";""
"CUST1998";"CAMP181";52;"Other";"West";"Influencer";7.27;0;"2025-04-08";"2025-05-03";"Email";0;"";"";""
"CUST1999";"CAMP125";41;"Female";"South";"Social Media";1.5;1;"2024-09-26";"2024-09-27";"YouTube";0;"";"";""
